First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 320 	 Street_Name: Carroll Lane 	 City: Abbotsford 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 822273361 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\10\CustomerData1.csv
First_Name: Liam 	 Last_Name: Taylor 	 Street_Number: 398 	 Street_Name: Ardwell Avenue 	 City: Kingston 	 Province: Nunavut 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 803167828 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\8\9\CustomerData23.csv
First_Name: Alexander 	 Last_Name: Wilson 	 Street_Number: 169 	 Street_Name: Alderwood Drive 	 City: Drummondville 	 Province: Prince Edward Island 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 969690365 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\8\9\CustomerData3.csv
First_Name: Ethan 	 Last_Name: Jackson 	 Street_Number: 284 	 Street_Name: Barclay Avenue 	 City: Milton 	 Province: Nova Scotia 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 442525666 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\8\9\CustomerData6.csv
First_Name: William 	 Last_Name: Davis 	 Street_Number: 461 	 Street_Name: Bayne Street 	 City: Granby 	 Province: Manitoba 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 274703876 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData1.csv
First_Name:  	 Last_Name: Davis 	 Street_Number: 55 	 Street_Name: Balwearie Lane 	 City: New Westminster 	 Province: Nunavut 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 1026186796 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData10.csv
First_Name: James 	 Last_Name: Johnson 	 Street_Number: 259 	 Street_Name: Bright Street 	 City: Maple Ridge 	 Province: Prince Edward Island 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 349847337 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData10.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 480 	 Street_Name: Bright Place 	 City: Mirabel 	 Province: Northwest Territories 	 Poastal_Code: J9P 1C6 	 Country: Canada 	 Phone: 627828608 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData14.csv
First_Name: William 	 Last_Name: Miller 	 Street_Number: 213 	 Street_Name: Brunswick Street 	 City: Fredericton 	 Province: Quebec 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 144532301 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData16.csv
First_Name: Mason 	 Last_Name: Jones 	 Street_Number: 198 	 Street_Name: Abrams Way 	 City: Oshawa 	 Province: British Columbia 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 1356137461 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData17.csv
First_Name: James 	 Last_Name: Johnson 	 Street_Number: 31 	 Street_Name: Beechwood Terrace 	 City: Airdrie 	 Province: Prince Edward Island 	 Poastal_Code: J9P 1C6 	 Country: Canada 	 Phone: 486989368 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData17.csv
First_Name: Mason 	 Last_Name: Williams 	 Street_Number: 203 	 Street_Name: Black Street 	 City: Milton 	 Province: Manitoba 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 1343242778 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData23.csv
First_Name: Liam 	 Last_Name: Wilson 	 Street_Number: 463 	 Street_Name: Cabot Place 	 City: New Westminster 	 Province: Northwest Territories 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 417246793 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData27.csv
First_Name: Ethan 	 Last_Name:  	 Street_Number: 37 	 Street_Name: Abercrombie Lane 	 City: Grande Prairie 	 Province: Manitoba 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 874408680 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData32.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 191 	 Street_Name: Boulderwood Road 	 City: Markham 	 Province: New Brunswick 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 867747661 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData34.csv
First_Name:  	 Last_Name: Brown 	 Street_Number: 468 	 Street_Name: Bayne Street 	 City: Brossard 	 Province: Northwest Territories 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 1321418350 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData35.csv
First_Name: James 	 Last_Name: Davis 	 Street_Number: 320 	 Street_Name: Central Avenue 	 City: Milton 	 Province: Alberta 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 691510697 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData37.csv
First_Name: Liam 	 Last_Name: Jones 	 Street_Number: 307 	 Street_Name: Acadia Street 	 City: Red Deer 	 Province: Saskatchewan 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 1147441002 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData37.csv
First_Name: Liam 	 Last_Name: Moore 	 Street_Number: 115 	 Street_Name: Abercrombie Lane 	 City: Windsor 	 Province: Nova Scotia 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 397539658 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData37.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 463 	 Street_Name: Admirals Way 	 City: Vancouver 	 Province: Alberta 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 1024716721 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData38.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 399 	 Street_Name: Albert Street 	 City: Drummondville 	 Province: Northwest Territories 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 104397675 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\1\CustomerData6.csv
First_Name:  	 Last_Name: Wilson 	 Street_Number: 31 	 Street_Name: Auburn Avenue 	 City: Vancouver 	 Province: Nunavut 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 1143722965 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\10\CustomerData4.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 418 	 Street_Name: Cavendish Road 	 City: Halton Hills 	 Province: Nunavut 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 709578426 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData11.csv
First_Name: Liam 	 Last_Name: Miller 	 Street_Number: 407 	 Street_Name: Aurora Avenue 	 City: Halton Hills 	 Province: Northwest Territories 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 606207034 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData2.csv
First_Name: Liam 	 Last_Name: Jones 	 Street_Number: 391 	 Street_Name: Barclay Avenue 	 City: Saint-Hyacinthe 	 Province: Nova Scotia 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 124098067 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData20.csv
First_Name:  	 Last_Name: Davis 	 Street_Number: 262 	 Street_Name: Cherry Lane 	 City: Red Deer 	 Province: Nunavut 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 688489243 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData22.csv
First_Name: Jacob 	 Last_Name: Williams 	 Street_Number: 218 	 Street_Name: Brycedale Lane 	 City: Welland 	 Province: Saskatchewan 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 232077821 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData4.csv
First_Name: Mason 	 Last_Name: Jones 	 Street_Number: 226 	 Street_Name: Canary Crescent 	 City: London 	 Province: Prince Edward Island 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 1009204979 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData5.csv
First_Name:  	 Last_Name: Thomas 	 Street_Number: 39 	 Street_Name: Braeburn Road 	 City: Abbotsford 	 Province: Northwest Territories 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 1403589267 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\11\CustomerData8.csv
First_Name: Liam 	 Last_Name: Davis 	 Street_Number: 79 	 Street_Name: Bayers Road 	 City: Prince George 	 Province: Alberta 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 823840932 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\12\CustomerData3.csv
First_Name: Ethan 	 Last_Name: Thomas 	 Street_Number: 50 	 Street_Name: Carlton Street 	 City: Cape Breton 	 Province: Nunavut 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 429717436 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\12\CustomerData3.csv
First_Name: William 	 Last_Name: Thomas 	 Street_Number: 368 	 Street_Name: Armdale Rotary 	 City: Richmond 	 Province: Alberta 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 693140969 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\12\CustomerData4.csv
First_Name: Liam 	 Last_Name: Anderson 	 Street_Number: 109 	 Street_Name: Bond Street 	 City: Newmarket 	 Province: British Columbia 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 332760379 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData0.csv
First_Name: Alexander 	 Last_Name: Wilson 	 Street_Number: 429 	 Street_Name: Altavista Lane 	 City: Mississauga 	 Province: Manitoba 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 422789894 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData10.csv
First_Name: James 	 Last_Name: Moore 	 Street_Number: 159 	 Street_Name: Buffers Lane 	 City: Chatham-Kent 	 Province: Yukon 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 790656524 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData11.csv
First_Name: William 	 Last_Name: Williams 	 Street_Number: 177 	 Street_Name: Boscobel Road 	 City: Terrebonne 	 Province: Northwest Territories 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 103833153 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData18.csv
First_Name: Jacob 	 Last_Name: Anderson 	 Street_Number: 467 	 Street_Name: Adelaide Avenue 	 City: Welland 	 Province: Nunavut 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 732582165 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData18.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 375 	 Street_Name: Arlington Avenue 	 City: Abbotsford 	 Province: Quebec 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 491526104 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData21.csv
First_Name: William 	 Last_Name: Moore 	 Street_Number: 324 	 Street_Name: Belle Aire Terrace 	 City: Hamilton 	 Province: Prince Edward Island 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 579150461 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\13\CustomerData9.csv
First_Name: Mason 	 Last_Name: Taylor 	 Street_Number: 304 	 Street_Name: Bobolink Street 	 City: Drummondville 	 Province: Northwest Territories 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 1200481683 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\14\CustomerData2.csv
First_Name: James 	 Last_Name: Miller 	 Street_Number: 84 	 Street_Name: Ardwell Avenue 	 City: Port Coquitlam 	 Province: Nunavut 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 913577668 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData10.csv
First_Name:  	 Last_Name: Jackson 	 Street_Number: 99 	 Street_Name: Carmichael Street 	 City: Sault Ste. Marie 	 Province: Prince Edward Island 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 1160354863 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData12.csv
First_Name:  	 Last_Name: Miller 	 Street_Number: 327 	 Street_Name: Chadwick Place 	 City: Trois-Rivi̬res 	 Province: Prince Edward Island 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 1074465313 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData12.csv
First_Name: William 	 Last_Name: Jackson 	 Street_Number: 404 	 Street_Name: Chelsea Lane 	 City: Edmonton 	 Province:  	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 769402469 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData13.csv
First_Name: Liam 	 Last_Name: Jackson 	 Street_Number: 295 	 Street_Name: Chocolate Lake Road 	 City: Halifax 	 Province: Northwest Territories 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 698384281 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData13.csv
First_Name: William 	 Last_Name: Thomas 	 Street_Number: 177 	 Street_Name: Bedros Lane 	 City: Victoria 	 Province: Northwest Territories 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 659367572 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData2.csv
First_Name: Ethan 	 Last_Name: Davis 	 Street_Number: 251 	 Street_Name: Bishop Street 	 City: Kitchener 	 Province: Northwest Territories 	 Poastal_Code: L3V 1Y8 	 Country: Canada 	 Phone: 746427638 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData21.csv
First_Name: Mason 	 Last_Name: Wilson 	 Street_Number: 226 	 Street_Name: Autumn Drive 	 City: Langley 	 Province: Nunavut 	 Poastal_Code:  	 Country: Canada 	 Phone: 138363835 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData21.csv
First_Name: Jacob 	 Last_Name: Jackson 	 Street_Number: 248 	 Street_Name: Arnold Drive 	 City: Drummondville 	 Province:  	 Poastal_Code: J9P 1C6 	 Country: Canada 	 Phone: 1366937170 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData3.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 182 	 Street_Name: Briar Lane 	 City: Niagara Falls 	 Province: British Columbia 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 173022682 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData4.csv
First_Name:  	 Last_Name: Wilson 	 Street_Number: 327 	 Street_Name: Alm-b Ramp 	 City: Greater Sudbury 	 Province: Alberta 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 472654884 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\15\CustomerData9.csv
First_Name: Jacob 	 Last_Name: Williams 	 Street_Number: 323 	 Street_Name: Armdale Rotary 	 City: Abbotsford 	 Province: Northwest Territories 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 1251271883 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\17\CustomerData1.csv
First_Name:  	 Last_Name: Williams 	 Street_Number: 382 	 Street_Name: Anchor Drive 	 City: Victoria 	 Province: Nova Scotia 	 Poastal_Code:  	 Country: Canada 	 Phone: 858069913 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\17\CustomerData11.csv
First_Name: Liam 	 Last_Name: Moore 	 Street_Number: 153 	 Street_Name: Cambridge Street 	 City: New Westminster 	 Province: Manitoba 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 619604017 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\17\CustomerData15.csv
First_Name: Liam 	 Last_Name:  	 Street_Number: 168 	 Street_Name: Auburn Avenue 	 City: Whitby 	 Province: Alberta 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 1027421286 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\17\CustomerData2.csv
First_Name: James 	 Last_Name: Thomas 	 Street_Number: 463 	 Street_Name: Bridgeview Drive 	 City: Waterloo 	 Province: New Brunswick 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 211355652 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\17\CustomerData9.csv
First_Name: Mason 	 Last_Name: Jackson 	 Street_Number: 186 	 Street_Name: Brycedale Lane 	 City: Surrey 	 Province: Nova Scotia 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 833796328 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\17\CustomerData9.csv
First_Name:  	 Last_Name: Taylor 	 Street_Number: 244 	 Street_Name: Alm-a Ramp 	 City: Drummondville 	 Province: Prince Edward Island 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1277752238 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData0.csv
First_Name: William 	 Last_Name: Jones 	 Street_Number: 349 	 Street_Name: Brenton Place 	 City: London 	 Province: Newfoundland and Labrador 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 1366898248 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData11.csv
First_Name: William 	 Last_Name: Williams 	 Street_Number: 500 	 Street_Name: Bald Eagle Place 	 City: Clarington 	 Province: Nunavut 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 917314155 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData11.csv
First_Name: Ethan 	 Last_Name: Jackson 	 Street_Number: 141 	 Street_Name: Boscobel Road 	 City: Ajax 	 Province: Prince Edward Island 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 994021974 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData18.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 340 	 Street_Name: Boscobel Road 	 City: Medicine Hat 	 Province:  	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 897969256 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData18.csv
First_Name: Ethan 	 Last_Name: Thomas 	 Street_Number: 239 	 Street_Name: Circle Drive 	 City: Calgary 	 Province: Nunavut 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 557185832 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData23.csv
First_Name: Jacob 	 Last_Name: Brown 	 Street_Number: 205 	 Street_Name: Canterbury Close 	 City: Hamilton 	 Province:  	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 931817663 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData27.csv
First_Name: Ethan 	 Last_Name: Anderson 	 Street_Number: 311 	 Street_Name: Berkshire Close 	 City: Kamloops 	 Province: Quebec 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 748327100 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData3.csv
First_Name:  	 Last_Name: Moore 	 Street_Number: 350 	 Street_Name: Bedford Row 	 City: Regina 	 Province: Prince Edward Island 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 651956031 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData30.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 243 	 Street_Name: Balmoral Road 	 City: Oakville 	 Province: Newfoundland and Labrador 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 733964451 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData33.csv
First_Name: Ethan 	 Last_Name: Thomas 	 Street_Number: 210 	 Street_Name: Argyle Street 	 City: Guelph 	 Province: Nunavut 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 924411220 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\18\CustomerData8.csv
First_Name: Ethan 	 Last_Name: Williams 	 Street_Number: 34 	 Street_Name: Birches Drive 	 City: Cambridge 	 Province: Prince Edward Island 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 652435251 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\19\CustomerData1.csv
First_Name: Ethan 	 Last_Name: Johnson 	 Street_Number: 447 	 Street_Name: Cherry Lane 	 City: Burnaby 	 Province: Prince Edward Island 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 848445585 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\19\CustomerData14.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 188 	 Street_Name: Beechwood Terrace 	 City: Victoria 	 Province: Yukon 	 Poastal_Code: L3V 1Y8 	 Country: Canada 	 Phone: 226723663 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\19\CustomerData20.csv
First_Name:  	 Last_Name: Jackson 	 Street_Number: 315 	 Street_Name: Ballantrae Lane 	 City: Terrebonne 	 Province: Newfoundland and Labrador 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 1094285767 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\19\CustomerData26.csv
First_Name: Mason 	 Last_Name: Taylor 	 Street_Number: 29 	 Street_Name: Birch Cove Lane 	 City: Cape Breton 	 Province: Nova Scotia 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 1253182944 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\9\19\CustomerData27.csv
